Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8965006,-,-,-,-23.54,-46.65,0,770,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,GHI,DNI,Wind Speed,,,1259.5,1566.5,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,10,0,46,99,353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,11,0,84,317,624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,12,0,313,357,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,13,0,406,516,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,14,0,442,541,121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,15,0,415,445,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,16,0,458,567,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,17,0,276,277,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,18,0,142,565,694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,19,0,243,279,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,20,0,63,63,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,9,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,10,0,78,80,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,11,0,92,317,607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,12,0,98,539,783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,13,0,110,712,845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,14,0,365,740,462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,15,0,397,771,440,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,16,0,441,685,295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,17,0,382,444,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,18,0,275,284,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,19,0,123,123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,20,0,58,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,10,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,10,0,51,51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,11,0,147,149,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,12,0,209,209,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,13,0,327,557,324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,14,0,204,787,723,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,15,0,494,705,249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,16,0,482,581,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,17,0,199,199,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,18,0,256,260,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,19,0,38,38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,20,0,89,127,188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,10,0,56,89,223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,11,0,198,250,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,12,0,186,455,482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,13,0,130,690,791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,14,0,138,803,827,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,15,0,438,707,320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,16,0,459,628,206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,17,0,232,232,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,18,0,152,549,666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,19,0,121,349,551,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,20,0,70,136,330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,12,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,10,0,55,87,225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,11,0,104,297,532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,12,0,100,521,757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,13,0,113,690,819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,14,0,122,802,848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,15,0,134,844,846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,16,0,141,812,823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,17,0,133,714,794,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,18,0,280,302,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,19,0,174,186,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,20,0,106,117,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,13,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,10,0,50,86,252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,11,0,121,125,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,12,0,222,250,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,13,0,300,426,180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,14,0,368,464,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,15,0,302,312,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,16,0,228,231,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,17,0,256,265,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,18,0,228,244,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,19,0,80,81,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,20,0,26,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,14,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,10,0,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,11,0,154,251,269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,12,0,230,256,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,13,0,278,539,374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,14,0,408,633,282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,15,0,395,706,374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,16,0,399,667,332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,17,0,395,502,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,18,0,46,46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,19,0,183,208,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,20,0,64,65,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,15,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,10,0,43,88,324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,11,0,77,299,619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,12,0,97,506,745,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,13,0,180,582,577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,14,0,116,783,842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,15,0,120,826,851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,16,0,429,606,221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,17,0,389,500,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,18,0,311,361,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,19,0,178,202,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,20,0,57,58,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,16,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,10,0,60,62,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,11,0,164,239,209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,12,0,242,296,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,13,0,257,514,370,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,14,0,233,635,509,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,15,0,333,358,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,16,0,355,564,260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,17,0,257,270,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,18,0,255,298,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,19,0,176,210,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,20,0,84,87,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,17,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,10,0,54,84,226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,11,0,77,77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,12,0,129,509,700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,13,0,143,681,780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,14,0,215,217,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,15,0,90,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,16,0,160,805,809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,17,0,135,135,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,18,0,163,163,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,19,0,106,343,604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,20,0,63,125,349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,18,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,19,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,19,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,19,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,19,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
